,Austin,Paris,Los Angeles,Lihue,City of New York,San Francisco,Olathe,Coral Springs,Curitiba,Vancouver,Boston,Denver,Memphis,San Marcos,Mesquite,Anaheim,Town of Vestal,Santa Clara,Santa Cruz,Leawood,San Mateo,Plano,Indianapolis,Incline Village-Crystal Bay,Clackamas County,Washington,Cedar Park,Asheville,Palo Alto,Mexico city,Atlanta,Chicago,Falcon Heights,Daly City,Boulder,Portland,West Vancouver,Chapel Hill,Oklahoma City,Kent,Las Vegas Valley,Leavenworth,Kansas City,Bad Hindelang,Pelham,Orange County,London,Prairie Village,Long Beach,Ashland,Redwood City,City of Cape Town,Newport Beach,Leeds and the Thousand Islands,Campbell,Dallas,Unknown,Marfa,Southlake,San Mateo County,Fort Worth,Bath,Strasbourg,Santa Clara County,Overland Park,Silverdale,Berkeley,Oakland Park,Burnet County,East Palo Alto,Miami Gardens,North Little Rock,Grapevine,Durham,Manor,Seattle,Colorado Springs,Tampa,Saint Louis County,Saint Charles,Trelleborg,Van Horn,Sunnyvale,Galveston,NÃ¼rnberg,Draper,Essaouira,Brighton,Mission Viejo,San Clemente,Mauregard,Stockholm,Jersey Village,Anchorage,Albuquerque,Layton,Louisville,Schwechat,Banning,Rotterdam,Medebach,Barcelona,Kalamazoo County,MÃ¼nchen,Moore,Skokie,Houston,Wichita,Des Moines,Spokane,Ridgewood,Riverside County,Saint Paul,Burnaby,Mission,Cleveland,San Jose,Lawrence,Providence,Mountlake Terrace,Burbank,Milwaukee,Waitemata,Travis County,Saskatoon,City of Saratoga Springs,Gaithersburg,New Braunfels,Henderson,Phoenix
Oklahoma City,0.07222222222222222,0.1111111111111111,0.08333333333333333,0.3333333333333333,0.0909090909090909,0.06060606060606061,0.018518518518518517,0.018518518518518517,0.008264462809917354,0.3333333333333333,0.08333333333333333,0.1111111111111111,0.0024074074074074076,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.027210884353741492,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.0012037037037037038,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.09523809523809523,0.0012037037037037038,0.0012037037037037038,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0012037037037037038,0.3333333333333333,0.0,0.3333333333333333,0.08333333333333333,0.006944444444444444,0.09523809523809523,0.020833333333333332,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.041666666666666664,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.0012037037037037038,0.3333333333333333,0.041666666666666664,0.3333333333333333,0.0012037037037037038,0.3333333333333333,0.003611111111111111,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.037037037037037035,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.14814814814814814,0.16666666666666666,0.004814814814814815,0.3333333333333333,0.0012037037037037038,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0012037037037037038,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012037037037037038,0.3333333333333333,0.08333333333333333,0.14814814814814814,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.020833333333333332,0.020833333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012037037037037038,0.020833333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.013605442176870746,0.3333333333333333,0.08333333333333333,0.05555555555555555,0.0012037037037037038,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.0024074074074074076,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.006944444444444444
Kent,0.21666666666666667,0.3333333333333333,0.25,1.0,0.2727272727272727,0.18181818181818182,0.05555555555555555,0.05555555555555555,0.024793388429752063,1.0,0.25,0.3333333333333333,0.007222222222222223,1.0,1.0,1.0,0.25,0.5,0.08163265306122448,0.5,0.5,0.5,0.3333333333333333,0.0036111111111111114,1.0,1.0,1.0,1.0,0.2857142857142857,0.0036111111111111114,0.0036111111111111114,0.25,0.25,1.0,0.3333333333333333,0.6666666666666666,0.0036111111111111114,1.0,0.3333333333333333,0.0,0.25,0.020833333333333332,0.2857142857142857,0.0625,1.0,1.0,0.5,0.125,1.0,0.25,0.5,1.0,0.25,1.0,1.0,0.5,0.5,1.0,0.5,0.25,1.0,1.0,0.0036111111111111114,1.0,0.125,1.0,0.0036111111111111114,1.0,0.010833333333333334,0.5,0.25,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,0.4444444444444444,0.5,0.014444444444444446,1.0,0.0036111111111111114,1.0,0.5,1.0,0.0036111111111111114,0.25,1.0,1.0,1.0,1.0,1.0,0.0036111111111111114,1.0,0.25,0.4444444444444444,1.0,0.25,1.0,1.0,1.0,0.0625,0.0625,1.0,1.0,1.0,1.0,0.0036111111111111114,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,0.04081632653061224,1.0,0.25,0.16666666666666666,0.0036111111111111114,1.0,1.0,1.0,0.25,0.007222222222222223,1.0,1.0,1.0,1.0,1.0,0.020833333333333332
Las Vegas Valley,0.05416666666666667,0.08333333333333333,0.0625,0.25,0.06818181818181818,0.045454545454545456,0.027777777777777776,0.027777777777777776,0.006198347107438016,0.25,0.0625,0.08333333333333333,0.0018055555555555557,0.25,0.25,0.25,0.0625,0.125,0.04081632653061224,0.125,0.125,0.125,0.08333333333333333,0.0009027777777777778,0.25,0.25,0.25,0.25,0.14285714285714285,0.0009027777777777778,0.0009027777777777778,0.0625,0.0625,0.25,0.08333333333333333,0.16666666666666666,0.0009027777777777778,0.25,0.08333333333333333,0.25,0.0,0.013888888888888888,0.07142857142857142,0.015625,0.25,0.25,0.125,0.03125,0.25,0.0625,0.125,0.25,0.0625,0.25,0.25,0.125,0.125,0.25,0.125,0.0625,0.25,0.25,0.0009027777777777778,0.25,0.08333333333333333,0.25,0.0009027777777777778,0.25,0.0027083333333333334,0.125,0.0625,0.25,0.027777777777777776,0.25,0.25,0.08333333333333333,0.1111111111111111,0.125,0.0036111111111111114,0.25,0.0009027777777777778,0.25,0.125,0.25,0.0009027777777777778,0.0625,0.25,0.25,0.25,0.25,0.25,0.0009027777777777778,0.25,0.0625,0.1111111111111111,0.25,0.0625,0.25,0.25,0.25,0.015625,0.015625,0.25,0.25,0.25,0.25,0.0009027777777777778,0.015625,0.25,0.25,0.25,0.25,0.25,0.25,0.013888888888888888,0.25,0.0625,0.041666666666666664,0.0009027777777777778,0.25,0.25,0.25,0.0625,0.0018055555555555557,0.25,0.25,0.25,0.25,0.25,0.013888888888888888
Leavenworth,0.016666666666666666,0.009259259259259259,0.005208333333333333,0.020833333333333332,0.005681818181818181,0.003787878787878788,0.05555555555555555,0.05555555555555555,0.0005165289256198346,0.020833333333333332,0.005208333333333333,0.006944444444444444,0.0005555555555555556,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.005208333333333333,0.027777777777777776,0.0022675736961451243,0.041666666666666664,0.010416666666666666,0.010416666666666666,0.006944444444444444,0.0002777777777777778,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.007936507936507936,0.0002777777777777778,0.0002777777777777778,0.005208333333333333,0.05555555555555555,0.020833333333333332,0.006944444444444444,0.013888888888888888,0.0002777777777777778,0.020833333333333332,0.006944444444444444,0.020833333333333332,0.013888888888888888,0.0,0.027777777777777776,0.0013020833333333333,0.020833333333333332,0.020833333333333332,0.010416666666666666,0.041666666666666664,0.020833333333333332,0.05555555555555555,0.010416666666666666,0.020833333333333332,0.005208333333333333,0.020833333333333332,0.020833333333333332,0.010416666666666666,0.013888888888888888,0.020833333333333332,0.010416666666666666,0.005208333333333333,0.020833333333333332,0.020833333333333332,0.0002777777777777778,0.020833333333333332,0.16666666666666666,0.020833333333333332,0.0002777777777777778,0.020833333333333332,0.0008333333333333334,0.010416666666666666,0.005208333333333333,0.020833333333333332,0.0023148148148148147,0.020833333333333332,0.020833333333333332,0.018518518518518517,0.009259259259259259,0.041666666666666664,0.0011111111111111111,0.020833333333333332,0.0002777777777777778,0.020833333333333332,0.010416666666666666,0.020833333333333332,0.0002777777777777778,0.013888888888888888,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0002777777777777778,0.020833333333333332,0.013888888888888888,0.009259259259259259,0.020833333333333332,0.027777777777777776,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.003968253968253968,0.0013020833333333333,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0002777777777777778,0.003968253968253968,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.027777777777777776,0.020833333333333332,0.005208333333333333,0.018518518518518517,0.0002777777777777778,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.05555555555555555,0.0005555555555555556,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.027777777777777776
Kansas City,0.06190476190476191,0.09523809523809523,0.07142857142857142,0.2857142857142857,0.0779220779220779,0.051948051948051945,0.14285714285714285,0.14285714285714285,0.007083825265643447,0.2857142857142857,0.07142857142857142,0.09523809523809523,0.0020634920634920637,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.02332361516034985,0.35714285714285715,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.0010317460317460319,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.08163265306122448,0.0010317460317460319,0.0010317460317460319,0.07142857142857142,0.42857142857142855,0.2857142857142857,0.09523809523809523,0.19047619047619047,0.0010317460317460319,0.2857142857142857,0.09523809523809523,0.2857142857142857,0.07142857142857142,0.027777777777777776,0.0,0.017857142857142856,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.0010317460317460319,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.0010317460317460319,0.2857142857142857,0.0030952380952380953,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.031746031746031744,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.12698412698412698,0.21428571428571427,0.004126984126984127,0.2857142857142857,0.0010317460317460319,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0010317460317460319,0.10714285714285714,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0010317460317460319,0.2857142857142857,0.10714285714285714,0.12698412698412698,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.017857142857142856,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0010317460317460319,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.0010317460317460319,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0020634920634920637,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.027777777777777776
Bad Hindelang,0.05,0.020833333333333332,0.25,0.0625,0.09090909090909091,0.06060606060606061,0.003472222222222222,0.003472222222222222,0.008264462809917356,0.0625,0.015625,0.020833333333333332,0.0016666666666666668,0.0625,0.0625,0.0625,0.015625,0.03125,0.00510204081632653,0.03125,0.03125,0.03125,0.020833333333333332,0.0008333333333333334,0.0625,0.0625,0.0625,0.0625,0.017857142857142856,0.0008333333333333334,0.0008333333333333334,0.015625,0.015625,0.0625,0.020833333333333332,0.041666666666666664,0.0008333333333333334,0.0625,0.020833333333333332,0.0625,0.015625,0.0013020833333333333,0.017857142857142856,0.0,0.0625,0.0625,0.03125,0.0078125,0.0625,0.015625,0.03125,0.0625,0.015625,0.0625,0.0625,0.03125,0.03125,0.0625,0.03125,0.015625,0.0625,0.0625,0.0008333333333333334,0.0625,0.0078125,0.0625,0.0008333333333333334,0.0625,0.0025000000000000005,0.03125,0.015625,0.0625,0.006944444444444444,0.0625,0.0625,0.020833333333333332,0.027777777777777776,0.03125,0.0033333333333333335,0.0625,0.0008333333333333334,0.0625,0.03125,0.0625,0.0008333333333333334,0.015625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0008333333333333334,0.0625,0.015625,0.027777777777777776,0.0625,0.015625,0.0625,0.0625,0.0625,0.0625,1.0,0.0625,0.0625,0.0625,0.0625,0.0008333333333333334,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.002551020408163265,0.0625,0.015625,0.020833333333333332,0.0008333333333333334,0.0625,0.0625,0.0625,0.015625,0.0018365472910927458,0.0625,0.0625,0.0625,0.0625,0.0625,0.0013020833333333333
Pelham,0.21666666666666667,0.3333333333333333,0.25,1.0,0.2727272727272727,0.18181818181818182,0.05555555555555555,0.05555555555555555,0.024793388429752063,1.0,0.25,0.3333333333333333,0.007222222222222223,1.0,1.0,1.0,0.25,0.5,0.08163265306122448,0.5,0.5,0.5,0.3333333333333333,0.0036111111111111114,1.0,1.0,1.0,1.0,0.2857142857142857,0.0036111111111111114,0.0036111111111111114,0.25,0.25,1.0,0.3333333333333333,0.6666666666666666,0.0036111111111111114,1.0,0.3333333333333333,1.0,0.25,0.020833333333333332,0.2857142857142857,0.0625,0.0,1.0,0.5,0.125,1.0,0.25,0.5,1.0,0.25,1.0,1.0,0.5,0.5,1.0,0.5,0.25,1.0,1.0,0.0036111111111111114,1.0,0.125,1.0,0.0036111111111111114,1.0,0.010833333333333334,0.5,0.25,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,0.4444444444444444,0.5,0.014444444444444446,1.0,0.0036111111111111114,1.0,0.5,1.0,0.0036111111111111114,0.25,1.0,1.0,1.0,1.0,1.0,0.0036111111111111114,1.0,0.25,0.4444444444444444,1.0,0.25,1.0,1.0,1.0,0.0625,0.0625,1.0,1.0,1.0,1.0,0.0036111111111111114,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,0.04081632653061224,1.0,0.25,0.16666666666666666,0.0036111111111111114,1.0,1.0,1.0,0.25,0.007222222222222223,1.0,1.0,1.0,1.0,1.0,0.020833333333333332
Orange County,0.21666666666666667,0.3333333333333333,0.25,1.0,0.2727272727272727,0.18181818181818182,0.05555555555555555,0.05555555555555555,0.024793388429752063,1.0,0.25,0.3333333333333333,0.007222222222222223,1.0,1.0,1.0,0.25,0.5,0.08163265306122448,0.5,0.5,0.5,0.3333333333333333,0.0036111111111111114,1.0,1.0,1.0,1.0,0.2857142857142857,0.0036111111111111114,0.0036111111111111114,0.25,0.25,1.0,0.3333333333333333,0.6666666666666666,0.0036111111111111114,1.0,0.3333333333333333,1.0,0.25,0.020833333333333332,0.2857142857142857,0.0625,1.0,0.0,0.5,0.125,1.0,0.25,0.5,1.0,0.25,1.0,1.0,0.5,0.5,1.0,0.5,0.25,1.0,1.0,0.0036111111111111114,1.0,0.125,1.0,0.0036111111111111114,1.0,0.010833333333333334,0.5,0.25,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,0.4444444444444444,0.5,0.014444444444444446,1.0,0.0036111111111111114,1.0,0.5,1.0,0.0036111111111111114,0.25,1.0,1.0,1.0,1.0,1.0,0.0036111111111111114,1.0,0.25,0.4444444444444444,1.0,0.25,1.0,1.0,1.0,0.0625,0.0625,1.0,1.0,1.0,1.0,0.0036111111111111114,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,0.04081632653061224,1.0,0.25,0.16666666666666666,0.0036111111111111114,1.0,1.0,1.0,0.25,0.007222222222222223,1.0,1.0,1.0,1.0,1.0,0.020833333333333332
London,0.10833333333333334,0.16666666666666666,0.125,0.5,0.13636363636363635,0.09090909090909091,0.027777777777777776,0.027777777777777776,0.012396694214876032,0.5,0.125,0.16666666666666666,0.0036111111111111114,0.5,0.5,0.5,0.125,0.25,0.04081632653061224,0.25,0.25,0.25,0.16666666666666666,0.0018055555555555557,0.5,0.5,0.5,0.5,0.14285714285714285,0.0018055555555555557,0.0018055555555555557,0.125,0.125,0.5,0.16666666666666666,0.3333333333333333,0.0018055555555555557,0.5,0.16666666666666666,0.5,0.125,0.010416666666666666,0.14285714285714285,0.03125,0.5,0.5,0.0,0.0625,0.5,0.125,0.25,0.5,0.125,0.5,0.5,0.25,0.25,0.5,0.25,0.125,0.5,0.5,0.0018055555555555557,0.5,0.0625,0.5,0.0018055555555555557,0.5,0.005416666666666667,0.25,0.125,0.5,0.05555555555555555,0.5,0.5,0.16666666666666666,0.2222222222222222,0.25,0.007222222222222223,0.5,0.0018055555555555557,0.5,0.25,0.5,0.0018055555555555557,0.125,0.5,0.5,0.5,0.5,0.5,0.0018055555555555557,0.5,0.125,0.2222222222222222,0.5,0.125,0.5,0.5,0.5,0.03125,0.03125,0.5,0.5,0.5,0.5,0.0018055555555555557,0.03125,0.5,0.5,0.5,0.5,0.5,0.5,0.02040816326530612,0.5,0.125,0.08333333333333333,0.0018055555555555557,0.5,0.5,0.5,0.125,0.0036111111111111114,0.5,0.5,0.5,0.5,0.5,0.010416666666666666
Prairie Village,0.027083333333333334,0.041666666666666664,0.03125,0.125,0.03409090909090909,0.030303030303030304,0.08333333333333333,0.08333333333333333,0.003099173553719008,0.125,0.03125,0.041666666666666664,0.0009027777777777778,0.125,0.125,0.125,0.03125,0.25,0.02040816326530612,0.10204081632653061,0.0625,0.0625,0.041666666666666664,0.0004513888888888889,0.125,0.125,0.125,0.125,0.07142857142857142,0.0004513888888888889,0.0004513888888888889,0.03125,0.5,0.125,0.041666666666666664,0.08333333333333333,0.0004513888888888889,0.125,0.041666666666666664,0.125,0.03125,0.041666666666666664,0.2857142857142857,0.0078125,0.125,0.125,0.0625,0.0,0.125,0.5,0.0625,0.125,0.03125,0.125,0.125,0.0625,0.25,0.125,0.0625,0.03125,0.125,0.125,0.0004513888888888889,0.125,0.25,0.125,0.0004513888888888889,0.125,0.0013541666666666667,0.0625,0.03125,0.125,0.013888888888888888,0.125,0.125,0.16666666666666666,0.05555555555555555,0.25,0.0018055555555555557,0.125,0.0004513888888888889,0.125,0.0625,0.125,0.0004513888888888889,0.125,0.125,0.125,0.125,0.125,0.125,0.0004513888888888889,0.125,0.125,0.05555555555555555,0.125,0.5,0.125,0.125,0.125,0.04081632653061224,0.0078125,0.125,0.125,0.125,0.125,0.0004513888888888889,0.04081632653061224,0.125,0.125,0.125,0.125,0.125,0.125,0.041666666666666664,0.125,0.03125,0.16666666666666666,0.0004513888888888889,0.125,0.125,0.125,0.5,0.0009182736455463729,0.125,0.125,0.125,0.125,0.125,0.041666666666666664
Long Beach,0.21666666666666667,0.3333333333333333,0.25,1.0,0.2727272727272727,0.18181818181818182,0.05555555555555555,0.05555555555555555,0.024793388429752063,1.0,0.25,0.3333333333333333,0.007222222222222223,1.0,1.0,1.0,0.25,0.5,0.08163265306122448,0.5,0.5,0.5,0.3333333333333333,0.0036111111111111114,1.0,1.0,1.0,1.0,0.2857142857142857,0.0036111111111111114,0.0036111111111111114,0.25,0.25,1.0,0.3333333333333333,0.6666666666666666,0.0036111111111111114,1.0,0.3333333333333333,1.0,0.25,0.020833333333333332,0.2857142857142857,0.0625,1.0,1.0,0.5,0.125,0.0,0.25,0.5,1.0,0.25,1.0,1.0,0.5,0.5,1.0,0.5,0.25,1.0,1.0,0.0036111111111111114,1.0,0.125,1.0,0.0036111111111111114,1.0,0.010833333333333334,0.5,0.25,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,0.4444444444444444,0.5,0.014444444444444446,1.0,0.0036111111111111114,1.0,0.5,1.0,0.0036111111111111114,0.25,1.0,1.0,1.0,1.0,1.0,0.0036111111111111114,1.0,0.25,0.4444444444444444,1.0,0.25,1.0,1.0,1.0,0.0625,0.0625,1.0,1.0,1.0,1.0,0.0036111111111111114,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,0.04081632653061224,1.0,0.25,0.16666666666666666,0.0036111111111111114,1.0,1.0,1.0,0.25,0.007222222222222223,1.0,1.0,1.0,1.0,1.0,0.020833333333333332
Ashland,0.05416666666666667,0.08333333333333333,0.0625,0.25,0.06818181818181818,0.06060606060606061,0.1111111111111111,0.1111111111111111,0.006198347107438016,0.25,0.0625,0.08333333333333333,0.0018055555555555557,0.25,0.25,0.25,0.0625,0.5,0.04081632653061224,0.15306122448979592,0.125,0.125,0.08333333333333333,0.0009027777777777778,0.25,0.25,0.25,0.25,0.14285714285714285,0.0009027777777777778,0.0009027777777777778,0.0625,1.0,0.25,0.08333333333333333,0.16666666666666666,0.0009027777777777778,0.25,0.08333333333333333,0.25,0.0625,0.05555555555555555,0.42857142857142855,0.015625,0.25,0.25,0.125,0.5,0.25,0.0,0.125,0.25,0.0625,0.25,0.25,0.125,0.125,0.25,0.125,0.0625,0.25,0.25,0.0009027777777777778,0.25,0.3333333333333333,0.25,0.0009027777777777778,0.25,0.0027083333333333334,0.125,0.0625,0.25,0.027777777777777776,0.25,0.25,0.3333333333333333,0.1111111111111111,0.5,0.0036111111111111114,0.25,0.0009027777777777778,0.25,0.125,0.25,0.0009027777777777778,0.25,0.25,0.25,0.25,0.25,0.25,0.0009027777777777778,0.25,0.25,0.1111111111111111,0.25,0.25,0.25,0.25,0.25,0.06122448979591836,0.015625,0.25,0.25,0.25,0.25,0.0009027777777777778,0.06122448979591836,0.25,0.25,0.25,0.25,0.25,0.25,0.06122448979591836,0.25,0.0625,0.3333333333333333,0.0009027777777777778,0.25,0.25,0.25,1.0,0.0018365472910927458,0.25,0.25,0.25,0.25,0.25,0.05555555555555555
Redwood City,0.10833333333333334,0.16666666666666666,0.125,0.5,0.13636363636363635,0.09090909090909091,0.027777777777777776,0.027777777777777776,0.012396694214876032,0.5,0.5,0.16666666666666666,0.0036111111111111114,0.5,0.5,0.5,0.125,0.25,0.04081632653061224,0.25,0.25,0.25,0.16666666666666666,0.0018055555555555557,0.5,0.5,0.5,0.5,0.14285714285714285,0.0018055555555555557,0.0018055555555555557,0.125,0.125,0.5,0.16666666666666666,0.3333333333333333,0.0018055555555555557,0.5,0.16666666666666666,0.5,0.125,0.010416666666666666,0.14285714285714285,0.03125,0.5,0.5,0.25,0.0625,0.5,0.125,0.0,0.5,0.125,0.5,0.5,0.25,0.25,0.5,0.25,0.125,0.5,0.5,0.0018055555555555557,0.5,0.0625,0.5,0.0018055555555555557,0.5,0.005416666666666667,0.25,0.5,0.5,0.05555555555555555,0.5,0.5,0.16666666666666666,0.2222222222222222,0.25,0.007222222222222223,0.5,0.0018055555555555557,0.5,0.25,0.5,0.0018055555555555557,0.125,0.5,0.5,0.5,0.5,0.5,0.0018055555555555557,0.5,0.125,0.2222222222222222,0.5,0.125,0.5,0.5,0.5,0.03125,0.03125,0.5,0.5,0.5,0.5,0.0018055555555555557,0.03125,0.5,0.5,0.5,0.5,0.5,0.5,0.02040816326530612,0.5,0.125,0.08333333333333333,0.0018055555555555557,0.5,0.5,0.5,0.125,0.0036111111111111114,0.5,0.5,0.5,0.5,0.5,0.010416666666666666
